prodvec,modelvec,newmodv,model_year,id,firmid,market,hpwt,space,air,mpd,price,mpg,quantity,share,share_out,japan,euro
FDTHUN,FDTHUN,FDTHUN88,88,4273,18,18,0.435459,1.436931,1.0000,2.626110,11.495351,2.100000,117.866,0.001270,0.891612,0,0
CRPREM,CRPREM,CRPREM88,88,4276,16,18,0.524843,1.345046,0.0000,2.751163,11.076923,2.200000,40.872,0.000440,0.891612,0,0
CREAGL,CREAGL,CREAGL88,88,4277,16,18,0.319817,1.307907,1.0000,3.126321,10.984784,2.500000,1.392,0.000015,0.891612,0,0
LCTOWN,LCTOWN,LCTOWN84,84,4278,18,18,0.366479,1.710390,1.0000,2.125899,19.548605,1.700000,121.674,0.001311,0.891612,0,0
LCMARK,LCMARK,LCMARK88,88,4279,18,18,0.596501,1.437852,1.0000,2.125899,21.146238,1.700000,22.526,0.000243,0.891612,0,0
LCCONT,LCCONT,LCCONT86,86,4280,18,18,0.385888,1.491077,1.0000,2.125899,22.043956,1.700000,47.424,0.000511,0.891612,0,0
MCTRAC,MCTRAC,MCTRAC88,88,4281,18,18,0.411899,1.069200,0.0000,3.501480,7.070161,2.800000,58.921,0.000635,0.891612,0,0
MCTOPA,MCTOPA,MCTOPA88,88,4283,18,18,0.375767,1.182360,0.0000,2.751163,7.880811,2.200000,92.723,0.000999,0.891612,0,0
MCCOUG,MCCOUG,MCCOUG88,88,4284,18,18,0.432499,1.427688,1.0000,2.626110,11.947591,2.100000,100.961,0.001088,0.891612,0,0
MCSABL,MCSABL,MCSABL86,86,4286,18,18,0.452050,1.351572,1.0000,2.626110,11.956889,2.100000,119.218,0.001284,0.891612,0,0
MCGRAN,MCGRAN,MCGRAN84,84,4288,18,18,0.391850,1.654625,1.0000,2.125899,13.609467,1.700000,114.385,0.001232,0.891612,0,0
ODFIRE,ODFIRE,ODFIRE84,84,4290,19,18,0.377992,1.145300,0.0000,3.126321,7.857143,2.500000,9.148,0.000099,0.891612,0,0
ODCUTL,ODCUTL,ODCUTL88,88,4292,19,18,0.422583,1.363910,0.0000,2.376004,10.858833,1.900000,116.179,0.001252,0.891612,0,0
ODCALA,ODCALA,ODCALA85,85,4293,19,18,0.385979,1.196172,0.0000,2.876216,8.723584,2.300000,106.117,0.001143,0.891612,0,0
ODCIER,ODCIER,ODCIER84,84,4295,19,18,0.358580,1.322585,0.0000,3.001268,9.852916,2.400000,237.386,0.002557,0.891612,0,0
ODSUPC,ODSUPC,ODSUPC88,88,4299,19,18,0.440252,1.432000,0.0000,2.250951,11.126796,1.800000,116.179,0.001252,0.891612,0,0
ODDELT,ODDELT,ODDELT87,87,4300,19,18,0.481386,1.421212,1.0000,2.376004,12.255283,1.900000,158.205,0.001704,0.891612,0,0
ODREG9,ODREG9,ODREG988,88,4302,19,18,0.500000,1.421212,1.0000,2.125899,15.211327,1.700000,73.348,0.000790,0.891612,0,0
ODTORO,ODTORO,ODTORO88,88,4303,19,18,0.490488,1.327500,1.0000,2.376004,17.411665,1.900000,14.887,0.000160,0.891612,0,0
PLCOLT,PLCOLT,PLCOLT84,84,4304,16,18,0.331546,1.076530,0.0000,4.001691,6.444632,3.200000,79.885,0.000861,0.891612,1,0
PLHORI,PLHORI,PLHORI87,87,4308,16,18,0.417978,1.090176,0.0000,3.126321,5.071006,2.500000,61.142,0.000659,0.891612,0,0
PLRELI,PLRELI,PLRELI83,83,4309,16,18,0.374245,1.178760,0.0000,3.126321,5.912933,2.500000,109.858,0.001183,0.891612,0,0
PLSUND,PLSUND,PLSUND87,87,4311,16,18,0.393082,1.155541,0.0000,3.126321,6.910397,2.500000,89.218,0.000961,0.891612,0,0
PLCARA,PLCARA,PLCARA85,85,4312,16,18,0.358520,1.258680,0.0000,2.876216,9.010144,2.300000,12.903,0.000139,0.891612,0,0
PLGRAN,PLGRAN,PLGRAN84,84,4313,16,18,0.391499,1.518132,0.0000,2.125899,10.251057,1.700000,13.315,0.000143,0.891612,0,0
PTLEMA,PTLEMA,PTLEMA88,88,4314,19,18,0.348892,1.132668,0.0000,3.751586,6.699070,3.000000,64.037,0.000690,0.891612,0,0
PTSUNB,PTSUNB,PTSUNB87,87,4315,19,18,0.405748,1.181050,0.0000,3.376427,7.184277,2.700000,85.573,0.000922,0.891612,0,0
PTGRAN,PTGRAN,PTGRAN86,86,4316,19,18,0.381620,1.180375,0.0000,2.876216,8.511412,2.300000,232.01,0.002499,0.891612,0,0
PT6000,PT6000,PT600082,82,4317,19,18,0.351759,1.359360,0.0000,3.001268,9.466610,2.400000,97.926,0.001055,0.891612,0,0
PTFIER,PTFIER,PTFIER84,84,4321,19,18,0.377358,1.125390,0.0000,3.001268,7.606932,2.400000,24.121,0.000260,0.891612,0,0
PTFIRE,PTFIRE,PTFIRE85,85,4322,19,18,0.435203,1.361844,0.0000,2.125899,9.297549,1.700000,58.493,0.000630,0.891612,0,0
PTBONN,PTBONN,PTBONN87,87,4324,19,18,0.458015,1.438588,1.0000,2.376004,11.918005,1.900000,107.695,0.001160,0.891612,0,0
PTGRAN,PTGRAN,PTGRAN88,88,4325,19,18,0.427913,1.378110,0.0000,2.501057,10.599324,2.000000,102.5,0.001104,0.891612,0,0
PTSAFA,PTSAFA,PTSAFA87,87,4326,19,18,0.340716,1.705743,1.0000,2.125899,12.273035,1.700000,6.647,0.000072,0.891612,0,0
ACINTE,ACINTE,ACINTE86,86,4327,3,18,0.493724,1.125040,0.0000,2.125899,9.551986,1.700000,57.468,0.000619,0.891612,1,0
ACLEGE,ACLEGE,ACLEGE86,86,4328,3,18,0.524943,1.293602,1.0000,2.376004,17.759932,1.900000,70.77,0.000762,0.891612,1,0
ARMILA,ARMILA,ARMILA87,87,4329,20,18,0.529756,1.094610,1.0000,2.250951,14.835165,1.800000,2.328,0.000025,0.891612,0,1
ARSPID,ARSPID,ARSPID82,82,4330,20,18,0.449570,1.082008,0.0000,2.626110,16.382079,2.100000,2.148,0.000023,0.891612,0,1
AD5000,AD5000,AD500088,88,4331,7,18,0.457103,1.375878,1.0000,2.501057,18.748943,2.000000,5.333,0.000057,0.891612,0,1
AD80,AD80,AD8088,88,4333,7,18,0.420561,1.175921,1.0000,2.751163,15.722739,2.200000,5.702,0.000061,0.891612,0,1
AD90,AD90,AD9088,88,4334,7,18,0.475842,1.175921,1.0000,2.250951,20.566357,1.800000,6.106,0.000066,0.891612,0,1
BW325,BW325,BW32586,86,4335,8,18,0.452118,1.115856,1.0000,2.125899,20.625528,1.700000,36.671,0.000395,0.891612,0,1
BW528e,BW528e,BW528e82,82,4336,8,18,0.409677,1.264410,1.0000,2.376004,26.627219,1.900000,18.629,0.000201,0.891612,0,1
BW735i,BW735i,BW735i88,88,4338,8,18,0.542373,1.403358,1.0000,1.875793,44.801352,1.500000,13.308,0.000143,0.891612,0,1
BW635C,BW635C,BW635C88,88,4339,8,18,0.589235,1.315902,1.0000,1.875793,38.884193,1.500000,1.863,0.000020,0.891612,0,1
BWM6,BWM6,BWM688,88,4340,8,18,0.717087,1.315902,1.0000,1.250529,47.252747,1.000000,0.666,0.000007,0.891612,0,1
HDCIVI,HDCIVI,HDCIVI88,88,4341,3,18,0.451202,1.097235,0.0000,4.376850,7.434489,3.500000,225.543,0.002430,0.891612,0,0
HDACCO,HDACCO,HDACCO86,86,4344,3,18,0.394843,1.207134,0.0000,3.376427,9.446323,2.700000,362,0.003900,0.891612,0,0
HDPREL,HDPREL,HDPREL83,83,4345,3,18,0.412371,1.181788,1.0000,2.876216,11.407439,2.300000,52.541,0.000566,0.891612,1,0
HYEXCE,HYEXCE,HYEXCE87,87,4346,21,18,0.315399,1.015910,0.0000,2.876216,4.898563,2.300000,264.282,0.002847,0.891612,0,0
ISI-MA,ISI-MA,ISI-MA86,86,4347,13,18,0.361384,1.017270,0.0000,4.126744,6.575655,3.300000,17.31,0.000186,0.891612,1,0
ISIMPU,ISIMPU,ISIMPU88,88,4348,13,18,0.380623,1.125352,1.0000,2.501057,11.520710,2.000000,7.21,0.000078,0.891612,1,0
MZ323,MZ323,MZ32386,86,4349,4,18,0.381395,1.099656,0.0000,3.501480,5.874049,2.800000,90.822,0.000978,0.891612,1,0
MZ626,MZ626,MZ62688,88,4350,4,18,0.424710,1.192345,0.0000,3.001268,8.874894,2.400000,66.354,0.000715,0.891612,1,0
MZMX6,MZMX6,MZMX688,88,4351,4,18,0.433925,1.177050,0.0000,3.001268,8.959425,2.400000,8.031,0.000087,0.891612,0,0
MZ929,MZ929,MZ92988,88,4353,4,18,0.481414,1.291839,1.0000,2.376004,16.018597,1.900000,25.981,0.000280,0.891612,1,0
MB190D,MB190D,MB190D86,86,4354,9,18,0.321799,1.156750,1.0000,3.751586,25.325444,3.000000,16.74,0.000180,0.891612,0,1
MB260E,MB260E,MB260E87,87,4356,9,18,0.497638,1.282320,1.0000,2.250951,31.487743,1.800000,6.27,0.000068,0.891612,0,1
MB300E,MB300E,MB300E86,86,4357,9,18,0.553991,1.282320,1.0000,2.125899,36.077768,1.700000,21.165,0.000228,0.891612,0,1
MB300S,MB300S,MB300S88,88,4360,9,18,0.474531,1.452642,1.0000,2.125899,42.180896,1.700000,5.331,0.000057,0.891612,0,1
MB300S,MB300S,MB300S88,88,4361,9,18,0.469496,1.492077,1.0000,2.125899,44.505495,1.700000,4.826,0.000052,0.891612,0,1
MB420S,MB420S,MB420S87,87,4362,9,18,0.517375,1.492077,1.0000,1.875793,49.154691,1.500000,8.5,0.000092,0.891612,0,1
MB560S,MB560S,MB560S87,87,4363,9,18,0.583333,1.492077,1.0000,1.625687,58.038884,1.300000,5.829,0.000063,0.891612,0,1
MB560S,MB560S,MB560S87,87,4364,9,18,0.607918,1.434240,1.0000,1.625687,64.116653,1.300000,1.652,0.000018,0.891612,0,1
MCXR4T,MCXR4T,MCXR4T88,88,4365,18,18,0.599726,1.213120,1.0000,2.501057,16.115807,2.000000,5.745,0.000062,0.891612,0,0
MCSCOR,MCSCOR,MCSCOR88,88,4366,18,18,0.444307,1.295480,1.0000,2.125899,19.651733,1.700000,9.516,0.000103,0.891612,0,0
MTPREC,MTPREC,MTPREC87,87,4367,10,18,0.306859,1.015279,0.0000,3.376427,6.169907,2.700000,21.713,0.000234,0.891612,1,0
MTMIRA,MTMIRA,MTMIRA88,88,4368,10,18,0.386635,1.117557,0.0000,4.001691,7.057481,3.200000,11.997,0.000129,0.891612,1,0
MTCORD,MTCORD,MTCORD84,84,4369,10,18,0.369593,1.131420,0.0000,3.001268,8.934066,2.400000,5.919,0.000064,0.891612,1,0
MTGALA,MTGALA,MTGALA85,85,4370,10,18,0.331707,1.226613,1.0000,2.125899,13.989011,1.700000,20.625,0.000222,0.891612,1,0
MTSTAR,MTSTAR,MTSTAR88,88,4371,10,18,0.643836,1.182956,0.0000,2.250951,14.073542,1.800000,3.016,0.000032,0.891612,1,0
NISENT,NISENT,NISENT84,84,4372,2,18,0.312500,1.089802,0.0000,3.626533,7.184277,2.900000,134.984,0.001454,0.891612,0,0
NIPULS,NIPULS,NIPULS84,84,4374,2,18,0.288945,1.100565,0.0000,3.251374,9.846999,2.600000,44.317,0.000477,0.891612,1,0
NISTAN,NISTAN,NISTAN84,84,4375,2,18,0.350224,1.182370,0.0000,2.751163,9.390533,2.200000,46.668,0.000503,0.891612,1,0
NI200S,NI200S,NI200S84,84,4377,2,18,0.382239,1.153692,0.0000,2.876216,10.058326,2.300000,31.9,0.000344,0.891612,1,0
NIMAXI,NIMAXI,NIMAXI85,85,4378,2,18,0.503205,1.206310,1.0000,2.250951,14.538462,1.800000,74.451,0.000802,0.891612,1,0
NI300Z,NI300Z,NI300Z84,84,4380,2,18,0.521492,1.179423,1.0000,2.125899,17.454776,1.700000,19.357,0.000209,0.891612,1,0
PG505,PG505,PG50587,87,4381,14,18,0.418118,1.277028,1.0000,2.376004,13.098056,1.900000,6.642,0.000072,0.891612,0,1
PS924S,PS924S,PS924S87,87,4383,12,18,0.577908,1.119807,1.0000,2.501057,21.077768,2.000000,2.321,0.000025,0.891612,0,1
PS944,PS944,PS94483,83,4384,12,18,0.555556,1.161100,1.0000,2.501057,24.598478,2.000000,3.722,0.000040,0.891612,0,1
PS911,PS911,PS91184,84,4385,12,18,0.776488,1.097850,1.0000,2.250951,36.120034,1.800000,2.962,0.000032,0.891612,0,1
PS928S,PS928S,PS928S85,85,4386,12,18,0.901569,1.287663,1.0000,2.000846,55.283178,1.600000,1.427,0.000015,0.891612,0,1
SA900,SA900,SA90081,81,4387,11,18,0.402194,1.226925,1.0000,2.626110,13.077768,2.100000,6.089,0.000066,0.891612,0,1
SA9000,SA9000,SA900087,87,4388,11,18,0.413633,1.262386,1.0000,2.626110,19.726965,2.100000,3.596,0.000039,0.891612,0,1
SBJUST,SBJUST,SBJUST87,87,4389,5,18,0.398792,0.840768,0.0000,4.626956,4.814032,3.700000,27.313,0.000294,0.891612,1,0
SBDL,SBDL,SBDL86,86,4390,5,18,0.405405,1.141884,0.0000,3.126321,7.603550,2.500000,34.397,0.000371,0.891612,1,0
SBDLSW,SBDLSW,SBDLSW87,87,4391,5,18,0.382979,1.156272,0.0000,3.126321,8.110735,2.500000,65.725,0.000708,0.891612,1,0
SBXT,SBXT,SBXT87,87,4394,5,18,0.408421,1.181040,0.0000,3.126321,8.617921,2.500000,14.077,0.000152,0.891612,1,0
TYTERC,TYTERC,TYTERC87,87,4395,1,18,0.390000,1.066880,0.0000,3.876638,5.830938,3.100000,104.655,0.001127,0.891612,1,0
TYCORO,TYCORO,TYCORO88,88,4397,1,18,0.407793,1.110356,0.0000,3.126321,7.521555,2.500000,158.098,0.001703,0.891612,0,0
TYCELL,TYCELL,TYCELL88,88,4399,1,18,0.472085,1.156887,0.0000,2.751163,9.465765,2.200000,66.331,0.000715,0.891612,1,0
TYSUPR,TYSUPR,TYSUPR86,86,4400,1,18,0.578202,1.249653,1.0000,2.250951,17.996619,1.800000,19.596,0.000211,0.891612,1,0
TYCAMR,TYCAMR,TYCAMR87,87,4401,1,18,0.427509,1.220070,0.0000,2.751163,9.212172,2.200000,213.365,0.002298,0.891612,1,0
TYMR2,TYMR2,TYMR287,87,4403,1,18,0.489362,1.020080,0.0000,3.001268,10.826712,2.400000,8.044,0.000087,0.891612,1,0
TYCRES,TYCRES,TYCRES83,83,4404,1,18,0.468750,1.248870,1.0000,2.250951,17.117498,1.800000,14.195,0.000153,0.891612,1,0
VWFOX,VWFOX,VWFOX87,87,4405,7,18,0.369863,1.029420,0.0000,3.126321,5.824176,2.500000,56.932,0.000613,0.891612,0,1
VWCABR,VWCABR,VWCABR87,87,4407,7,18,0.399290,0.989026,0.0000,3.001268,12.214708,2.400000,12.791,0.000138,0.891612,0,1
VWGOLF,VWGOLF,VWGOLF88,88,4408,7,18,0.452694,1.044380,0.0000,3.126321,7.354184,2.500000,10.901,0.000117,0.891612,0,1
VWJETT,VWJETT,VWJETT88,88,4409,7,18,0.450644,1.124635,0.0000,3.126321,7.785292,2.500000,51.032,0.000550,0.891612,0,1
VWSCIR,VWSCIR,VWSCIR88,88,4410,7,18,0.537822,1.073736,0.0000,2.751163,11.910397,2.200000,3.754,0.000040,0.891612,0,1
VWQUAN,VWQUAN,VWQUAN87,87,4411,7,18,0.415722,1.206240,1.0000,2.376004,14.814032,1.900000,3.031,0.000033,0.891612,0,1
VVDL,VVDL,VVDL84,84,4413,6,18,0.389344,1.278027,1.0000,2.751163,14.019442,2.200000,39.597,0.000427,0.891612,0,1
VV740,VV740,VV74085,85,4415,6,18,0.388813,1.305612,1.0000,2.751163,18.131868,2.200000,44.882,0.000483,0.891612,0,1
VV760,VV760,VV76085,85,4417,6,18,0.437934,1.305612,1.0000,2.125899,26.373626,1.700000,11.688,0.000126,0.891612,0,1
VV780,VV780,VV78088,88,4419,6,18,0.425095,1.308384,1.0000,2.125899,31.944210,1.700000,1.681,0.000018,0.891612,0,1
YUYUGO,YUYUGO,YUYUGO86,86,4420,23,18,0.283843,0.843730,0.0000,3.501480,3.549451,2.800000,31.546,0.000340,0.891612,0,1
ACINTE,ACINTE,ACINTE86,86,4421,3,19,0.510160,1.106672,0.0000,3.157689,10.540323,2.600000,77.4,0.000829,0.900926,1,0
ACLEGE,ACLEGE,ACLEGE86,86,4422,3,19,0.504732,1.313234,1.0000,2.307542,18.225806,1.900000,64.6,0.000692,0.900926,1,0
ARMILA,ARMILA,ARMILA87,87,4423,20,19,0.529756,1.094610,1.0000,2.186092,14.899194,1.800000,1.1,0.000012,0.900926,0,1
AD80,AD80,AD8088,88,4424,7,19,0.413476,1.175921,1.0000,2.671890,15.604839,2.200000,4.6,0.000049,0.900926,0,1
AD90,AD90,AD9088,88,4425,7,19,0.466117,1.175921,1.0000,2.428991,20.411290,2.000000,4.4,0.000047,0.900926,0,1
AD1002,AD1002,AD100289,89,4426,7,19,0.430464,1.375878,1.0000,2.186092,22.379032,1.800000,8.4,0.000090,0.900926,0,1
AD1002,AD1002,AD100289,89,4427,7,19,0.398406,1.375878,1.0000,2.186092,25.088710,1.800000,2,0.000021,0.900926,0,1
BW323,BW323,BW32389,89,4428,8,19,0.597865,1.103544,1.0000,2.186092,19.879032,1.800000,31.1,0.000333,0.900926,0,1
BW525E,BW525E,BW525E89,89,4429,8,19,0.494845,1.280162,1.0000,2.186092,29.838710,1.800000,20.2,0.000216,0.900926,0,1
BW635,BW635,BW63589,89,4430,8,19,0.589235,1.287384,1.0000,1.821743,37.903226,1.500000,1.4,0.000015,0.900926,0,1
BW735I,BW735I,BW735I87,87,4431,8,19,0.542373,1.403358,1.0000,1.821743,43.548387,1.500000,10.4,0.000111,0.900926,0,1
GEOMET,GEOMET,GEOMET89,89,4432,19,19,0.309148,0.905820,0.0000,6.436827,4.834677,5.300000,52.7,0.000565,0.900926,1,0
CHCOLT,CHCOLT,CHCOLT89,89,4433,16,19,0.367347,1.041072,0.0000,3.886386,5.385484,3.200000,58.3,0.000625,0.900926,1,0
CHCONQ,CHCONQ,CHCONQ89,89,4434,16,19,0.620257,1.182956,0.0000,2.186092,15.301613,1.800000,5,0.000054,0.900926,1,0
CHMEDA,CHMEDA,CHMEDA89,89,4435,16,19,0.388679,1.236600,0.0000,2.793340,8.391129,2.300000,3.9,0.000042,0.900926,1,0
CHSUMM,CHSUMM,CHSUMM89,89,4436,16,19,0.356671,1.117557,0.0000,3.522037,7.537903,2.900000,19.1,0.000205,0.900926,1,0
CHVIST,CHVIST,CHVIST89,89,4437,16,19,0.375854,1.144368,0.0000,2.671890,9.288710,2.200000,12.9,0.000138,0.900926,1,0
CHTC,CHTC,CHTC89,89,4438,16,19,0.615385,1.204230,1.0000,2.064643,26.612903,1.700000,2.9,0.000031,0.900926,1,0
FDFEST,FDFEST,FDFEST88,88,4439,18,19,0.338587,0.887960,0.0000,4.615083,4.897581,3.800000,69.3,0.000742,0.900926,0,0
HDCIVI,HDCIVI,HDCIVI89,89,4440,3,19,0.347740,1.024016,0.0000,4.129285,5.149194,3.400000,235,0.002517,0.900926,0,0
HNACCO,HNACCO,HNACCO89,89,4441,3,19,0.480000,1.211178,0.0000,3.279138,9.491935,2.700000,362,0.003878,0.900926,0,0
HNPREL,HNPREL,HNPREL89,89,4442,3,19,0.404512,1.181788,1.0000,2.793340,11.245968,2.300000,42.8,0.000459,0.900926,1,0
HYEXCE,HYEXCE,HYEXCE87,87,4443,21,19,0.315399,1.015279,0.0000,3.279138,5.200806,2.700000,148,0.001585,0.900926,0,0
HYSONA,HYSONA,HYSONA89,89,4444,21,19,0.409836,1.269827,0.0000,2.671890,7.818548,2.200000,34.6,0.000371,0.900926,0,0
ISI-MA,ISI-MA,ISI-MA86,86,4445,13,19,0.352823,1.004244,0.0000,4.007835,6.273387,3.300000,11.8,0.000126,0.900926,1,0
ISIIMP,ISIIMP,ISIIMP89,89,4446,13,19,0.380623,1.125352,1.0000,2.428991,11.555645,2.000000,4.4,0.000047,0.900926,1,0
JAGXJ6,JAGXJ6,JAGXJ689,89,4447,22,19,0.499488,1.549596,1.0000,2.064643,35.483871,1.700000,14.5,0.000155,0.900926,0,1
JAGXJS,JAGXJS,JAGXJS89,89,4448,22,19,0.652553,1.353402,1.0000,1.578844,38.709677,1.300000,4.4,0.000047,0.900926,0,1
MZ323,MZ323,MZ32386,86,4449,4,19,0.390476,1.048464,0.0000,3.157689,5.200806,2.600000,60.9,0.000652,0.900926,1,0
MZ626,MZ626,MZ62688,88,4450,4,19,0.424710,1.192345,0.0000,2.914789,9.233065,2.400000,52.7,0.000565,0.900926,1,0
MZMX6,MZMX6,MZMX688,88,4451,4,19,0.390071,1.295640,0.0000,2.914789,9.192742,2.400000,2.2,0.000024,0.900926,0,0
MZ929,MZ929,MZ92988,88,4452,4,19,0.468426,1.291839,1.0000,2.307542,18.467742,1.900000,19.3,0.000207,0.900926,1,0
MZRX7,MZRX7,MZRX789,89,4453,4,19,0.571429,1.129835,0.0000,2.064643,13.951613,1.700000,16.2,0.000174,0.900926,1,0
MB190,MB190,MB19089,89,4454,9,19,0.534687,1.164415,1.0000,2.307542,25.475806,1.900000,14.5,0.000155,0.900926,0,1
MB3002,MB3002,MB300289,89,4455,9,19,0.492212,1.282320,1.0000,2.428991,31.612903,2.000000,5.4,0.000058,0.900926,0,1
MB300,MB300,MB30089,89,4456,9,19,0.542113,1.282320,1.0000,2.186092,36.169355,1.800000,22.6,0.000242,0.900926,0,1
MB300S,MB300S,MB300S88,88,4457,9,19,0.474531,1.452642,1.0000,2.064643,41.451613,1.700000,6.3,0.000067,0.900926,0,1
MB300S,MB300S,MB300S88,88,4458,9,19,0.469496,1.492077,1.0000,2.064643,44.435484,1.700000,3.8,0.000041,0.900926,0,1
MB420S,MB420S,MB420S87,87,4459,9,19,0.517375,1.492077,1.0000,1.821743,49.362903,1.500000,7.5,0.000080,0.900926,0,1
MB560S,MB560S,MB560S89,89,4460,9,19,0.583333,1.492077,1.0000,1.700294,58.290323,1.400000,5.4,0.000058,0.900926,0,1
MB560S,MB560S,MB560S89,89,4461,9,19,0.612686,1.271115,1.0000,1.821743,51.798387,1.500000,7.4,0.000079,0.900926,0,1
MB560S,MB560S,MB560S89,89,4462,9,19,0.607918,1.434240,1.0000,1.700294,64.387097,1.400000,1.7,0.000018,0.900926,0,1
MCXR4T,MCXR4T,MCXR4T88,88,4463,18,19,0.599315,1.213120,1.0000,2.307542,15.934677,1.900000,4,0.000043,0.900926,0,0
MCSCOR,MCSCOR,MCSCOR88,88,4464,18,19,0.445820,1.295480,1.0000,2.307542,20.203226,1.900000,4.7,0.000050,0.900926,0,0
MTMIRA,MTMIRA,MTMIRA88,88,4465,10,19,0.361930,1.042659,0.0000,3.886386,7.144355,3.200000,29.1,0.000312,0.900926,1,0
MTGALA,MTGALA,MTGALA85,85,4466,10,19,0.392157,1.226613,0.0000,2.793340,8.847581,2.300000,30.5,0.000327,0.900926,1,0
MTSIGM,MTSIGM,MTSIGM89,89,4467,10,19,0.461789,1.239286,1.0000,2.186092,13.765323,1.800000,2.1,0.000022,0.900926,1,0
MTPREC,MTPREC,MTPREC87,87,4468,10,19,0.314669,1.015279,0.0000,3.279138,4.630645,2.700000,15,0.000161,0.900926,1,0
NISENT,NISENT,NISENT89,89,4469,2,19,0.417440,1.089802,0.0000,3.279138,5.644355,2.700000,221,0.002368,0.900926,0,0
NIPULS,NIPULS,NIPULS89,89,4470,2,19,0.376884,1.100565,0.0000,3.157689,9.676613,2.600000,23.9,0.000256,0.900926,1,0
NISTAN,NISTAN,NISTAN84,84,4471,2,19,0.339350,1.182370,0.0000,3.522037,9.837903,2.900000,42.7,0.000457,0.900926,1,0
NIMAXI,NIMAXI,NIMAXI85,85,4472,2,19,0.518471,1.300068,1.0000,2.428991,14.112097,2.000000,109,0.001168,0.900926,1,0
NI240-,NI240-,NI240-89,89,4473,2,19,0.526910,1.183700,0.0000,2.428991,10.684677,2.000000,68.2,0.000731,0.900926,1,0
NI300Z,NI300Z,NI300Z84,84,4474,2,19,0.521492,1.177386,1.0000,2.064643,22.016129,1.700000,26.3,0.000282,0.900926,1,0
PTLEMA,PTLEMA,PTLEMA88,88,4475,19,19,0.346442,1.072235,0.0000,3.643487,5.321774,3.000000,44.6,0.000478,0.900926,0,0
PS944,PS944,PS94489,89,4476,12,19,0.565248,1.161100,1.0000,2.307542,26.810484,1.900000,1.3,0.000014,0.900926,0,1
PS944T,PS944T,PS944T89,89,4477,12,19,0.823883,1.153587,1.0000,2.307542,36.209677,1.900000,0.8,0.000009,0.900926,0,1
PS911C,PS911C,PS911C89,89,4478,12,19,0.776488,1.097850,1.0000,2.186092,41.294355,1.800000,2.7,0.000029,0.900926,0,1
PS911T,PS911T,PS911T89,89,4479,12,19,0.947581,1.180611,1.0000,1.700294,57.237903,1.400000,1,0.000011,0.900926,0,1
PS911C,PS911C,PS911C89,89,4480,12,19,0.772599,1.087450,1.0000,2.186092,68.596774,1.800000,1.9,0.000020,0.900926,0,1
PS928,PS928,PS92886,86,481,12,19,0.901569,1.287663,1.0000,1.700294,60.116935,1.400000,0.8,0.000009,0.900926,0,1
SA900,SA900,SA90089,89,4482,11,19,0.472674,1.225595,1.0000,2.671890,13.705645,2.200000,13.8,0.000148,0.900926,0,1
SA900T,SA900T,SA900T89,89,4484,11,19,0.579081,1.225595,1.0000,2.550441,19.189516,2.100000,8.5,0.000091,0.900926,0,1
SA9000,SA9000,SA900089,89,4485,11,19,0.432756,1.262386,1.0000,2.671890,19.713710,2.200000,2.6,0.000028,0.900926,0,1
SA9000,SA9000,SA900089,89,4486,11,19,0.507775,1.306108,1.0000,2.671890,24.915323,2.200000,3.3,0.000035,0.900926,0,1
SA9000,SA9000,SA900089,89,4487,11,19,0.508421,1.262386,1.0000,2.671890,24.834677,2.200000,2.8,0.000030,0.900926,0,1
SBWAGO,SBWAGO,SBWAGO89,89,4488,5,19,0.379747,1.156272,0.0000,3.036239,9.555645,2.500000,20,0.000214,0.900926,1,0
SBXT,SBXT,SBXT87,87,4489,5,19,0.395112,1.181040,0.0000,2.914789,10.541129,2.400000,12,0.000129,0.900926,1,0
SBJUST,SBJUST,SBJUST87,87,4490,5,19,0.378223,0.878820,0.0000,4.129285,4.730645,3.400000,21.5,0.000230,0.900926,1,0
TYCORO,TYCORO,TYCORO88,88,4491,1,19,0.407793,1.110356,0.0000,3.643487,6.893548,3.000000,199,0.002132,0.900926,0,0
TYTERC,TYTERC,TYTERC87,87,4492,1,19,0.390000,1.066880,0.0000,4.250735,5.788710,3.500000,97.5,0.001044,0.900926,1,0
TYCELI,TYCELI,TYCELI87,87,4493,1,19,0.472085,1.168328,0.0000,3.157689,9.522581,2.600000,61.9,0.000663,0.900926,1,0
TYSUPR,TYSUPR,TYSUPR86,86,4494,1,19,0.578202,1.249653,1.0000,2.186092,18.032258,1.800000,14.5,0.000155,0.900926,1,0
TYCAMR,TYCAMR,TYCAMR87,87,4495,1,19,0.427509,1.227354,0.0000,3.157689,9.941935,2.600000,257,0.002753,0.900926,0,0
TYCRES,TYCRES,TYCRES89,89,4496,1,19,0.556043,1.276008,1.0000,2.307542,17.337097,1.900000,23.9,0.000256,0.900926,1,0
TYMR2,TYMR2,TYMR287,87,4497,1,19,0.489362,1.020080,0.0000,2.914789,11.127419,2.400000,5.2,0.000056,0.900926,1,0
VWCABR,VWCABR,VWCABR87,87,4498,7,19,0.395778,0.989026,0.0000,2.914789,12.254032,2.400000,9.9,0.000106,0.900926,0,1
VWJETT,VWJETT,VWJETT88,88,4499,7,19,0.432526,1.122670,0.0000,3.036239,7.991935,2.500000,55.5,0.000595,0.900926,0,1
VWGOLF,VWGOLF,VWGOLF88,88,4500,7,19,0.455789,1.034900,0.0000,3.036239,6.826613,2.500000,22.2,0.000238,0.900926,0,1
